bh,kh
1373672,0432907038
1383705,3164580965
1383707,4213544254
129616,1365617638
1383721,4213996606
1373415,3546629795
1383759,3546569651
1373496,2987823143
1373737,3546771395
1383936,3551555559
1373577,1300022643
1383751,4216464766
1373696,3560796592
1373697,3320083340
1373716,0904401950
1373780,3377305991
1373826,3994165906
1373832,4213900478
1373862,1529543364
1383723,3552222999
1404658,3560288960
1404662,3560249360
1404665,3937730768
1404668,3937946304
1404669,1346141799
1404670,3560486880
1404671,3937475456
1373839,3221580444
1373726,4213889822
1404512,3560187200
1404513,3938137328
1404517,1300537555
1373742,4213724542
1373848,3552279607
1373931,1727406571
1373922,3472054195
1373920,3316929132
1373924,3453658955
1374010,1300025907
1374094,3316963820
1373894,4213482814
1374093,3308975178
1384036,3994381026
1376064,1726881371
1376059,4212614990
1376063,4213521006
1373932,3549875143
1373927,0104956958
1373869,3375367095
1373947,3559731072
1382861,3993958882
1382874,2569850395
1374047,3546673507
1404491,3937927168
1374050,3164472453
1374108,3453264171
1404582,3560057280
1374075,4213668078
1374089,3252296724
1374095,3316081868
1404759,3937940784
1404763,3937571120
1404901,3938302400
1374136,1727867515
1383246,0432742734
1374156,3163900245
1374155,3995860386
1383252,3420172711
1374221,3163921253
1374285,1727847355
1383264,1051993373
1374322,3996265730
1374325,1300062211
1374323,2567547771
1374326,2567106299
1374331,0344865755
1374339,3164216005
1374408,3546665987
1374412,0104803982
1374613,3546755667
1374615,1300105075
1374617,3995696514
1404541,3683162151
1374650,4216429662
1374651,3315783068
1374653,1059893309
1374463,3473471379
1374468,3319759644
1384046,4213576830
1384050,4213078974
1374679,4213948686
1384066,4212574670
1384068,1532666470
1384067,3163889093
1384070,3469356547
1374720,3546709091
1374721,4213007230
1374719,2567516523
1374759,1727640091
1374764,4213537150
1375021,1530372214
1375020,3546973011
1375016,4213540638
1375024,3994123346
1374887,2751756780
1374886,2570197755
1374972,4213080062
1374973,4213496782
1375064,3994912722
1375066,1727624107
1375101,4213836398
1375156,3319920588
1375158,4213855342
1375159,0904015054
1375161,3546776371
1375125,3994609474
1375127,4213025454
1375130,0903539390
1375235,0912939294
1375236,3546768771
1375241,3133230467
1375245,3546665587
1375247,4212964270
1375251,3220004780
1382898,4215538862
1375368,3318449036
1375371,1021654747
1382897,4213730382
745073,1365746534
1404528,3937408032
1404530,3935583072
1404529,3938313680
1404531,3938162944
1375437,4213418446
1404532,3937673696
1404533,3685270519
1404534,3560450320
1404535,3685021799
1404659,3560413024
1374812,1365796694
1374853,3994757826
1375587,0903441710
1375639,1058858221
1375554,3559335888
1375557,3558991632
1375555,1058950125
1375956,4213053102
1375713,3164292949
1384263,3164577013
1375779,0423121494
1384262,3164260533
1375809,0104852926
1384330,4213590222
1375884,4213611470
1384333,4213053630
1384334,0902626590
1384337,3995268866
1392401,3558114192
1392407,3937989760
1392409,3937621568
1392412,3937863376
1392414,3938337584
1375896,3317113052
1375917,1366267622
1375761,3473156755
1375759,3311355210
1375790,2749934620
1404666,3938075952
1404691,3937963168
1404692,3560114736
1404695,3560103872
1404694,3937432512
1404696,3276746768
1375848,4213467966
1404697,3937475264
1404698,3938128208
1404699,3560736240
1404700,3937719968
1404701,3937984784
1404702,3560313904
1375869,3319088204
1375910,3546827395
1375912,0345342395
1384283,4213742126
1384284,0105468622
1375977,3546675635
1375979,3546598931
1384309,4213439438
1384341,3112208210
1384041,3220699388
1375903,4213702766
1376096,1365855478
1376120,3164305653
1384097,1529396468
1375949,4213189038
1375948,4213785726
1375950,2911637147
1376033,2987898455
1376037,4213408318
1376048,4213226046
1376191,0903693966
1376197,4213192558
1376070,4213058350
1376073,4213098094
1375409,3685509175
1384299,4215506014
1376087,3994696914
1384302,4213615310
1376085,4214044510
1384303,2744604476
1376114,4213564190
1376243,3453391547
1376246,3164241397
1383622,4213759166
1404636,3938097968
1404637,3551130951
1404638,3685511543
1404639,3560281392
1404640,3550922199
1404644,3937878608
1404645,3551579799
1404646,3937502400
1404647,3685033751
1404648,3559987472
1404649,3551287943
1404650,3937601088
1404651,3937947408
1404652,3685253159
1404653,3545803671
1404654,3685100359
1384324,3546572147
1376514,3546974115
1384327,4213100238
1391880,3937647216
1391882,3557011136
1376583,4213051710
1376596,4213720718
1376608,3164579925
1376609,3546801731
1376593,3962839490
1376595,1366340998
1376565,1533196326
1404641,3685417367
1404642,3938333920
1404643,3551305783
1384188,1021714731
1404656,3937979168
1404657,3551291783
1404660,3937772544
1384318,4216426558
1384271,1532906118
129169,1727034843
1384297,3320172764
1391082,3558940096
1394432,3560014848
1394434,3560345120
1394436,3560273424
1394438,3935403888
1394440,3935166912
1394442,3937427392
1394444,3934875344
1377035,3546773651
1377075,0164703507
1377074,3664979479
1384264,4213573118
1384268,3546601491
1384281,3317339612
1384350,3164515301
1384353,3163953685
1384352,4213448526
1384354,3164224949
1377149,0432963422
1384665,3261976864
1384678,3164195301
1384573,4213962014
1377883,3559726560
1377884,3546653091
1377910,4213605982
1404685,3560370560
1404686,3938052816
1404687,3560400016
1377600,2568575019
1404689,3938204752
1404688,3937943984
1404690,3937584784
1404703,3937706704
1404708,3559471680
1383316,3221198588
1404709,3937527680
1404710,3550926903
1384469,3220329628
1404832,3937605312
1378210,3319101740
1378400,1727063483
1384993,4215519550
1385075,3994723970
1378452,4213437582
1378449,0902796734
1378735,0485788108
1378725,3164407845
1378762,3318469804
1404723,3559792144
1378696,3164100261
1378695,1727899851
1404724,3938201664
1404728,3551626727
1404729,3550935239
1404918,3685335255
1404933,3685316663
1404937,1364582758
1404957,1363608230
1404958,3685393143
1404959,1362978678
1404960,3558377472
1404961,3685013591
1404962,1363066726
1404963,3552751111
1404964,1364061654
1404965,3685489095
1404967,3685194887
1404968,1363969478
1404969,3560139392
1404970,3685023511
1378784,4216451630
1384903,3546679251
1378789,3546675667
1378870,3994989490
1378795,3377539223
1384969,3319763196
1384970,3686927255
1378956,4213979966
1385015,4213074718
1385016,1727022331
1378993,4213801518
1378995,3546653587
1378994,3546537763
1378998,4213530318
1384837,3682762775
1378832,3163953397
1379098,3164283413
1384909,3453016443
1379097,3546359123
1379100,4213076878
1384907,3685041095
1379138,1727433339
1379131,3994057714
1379137,1289273507
1384914,3164504965
1384913,3664901863
1379126,3552184183
1379127,2566960363
1379355,4215519774
1379356,3546894019
1379357,0499283733
1379437,0313816658
1379438,3546730771
736612,3664941559
1379475,1531799846
1379479,3664992007
1379409,3559641040
1379450,2913057883
1379503,4213187710
1379505,3377357911
1379430,3559800272
1384884,3164023557
1384879,3546590435
1379563,1365333942
1384892,3546283251
1384896,4216441886
1384898,4213539614
1384900,3317936892
1384897,3546730851
1384901,4213573038
1384916,3559890432
1384915,0903296190
1385205,1365928102
1404939,3685289655
1404940,3685516487
128830,2567150267
1404941,1363626966
1404942,1363426038
1379556,3559195264
1404943,3685461591
1404944,1363852518
1379614,4213163966
1404945,3685155207
1404946,1364171542
1404947,1362631254
1379740,3320097740
1404948,1365835990
1404949,3685122871
1379743,4213089054
1404950,1362408806
1404951,3685113655
1404952,1364232790
1404953,1362546982
1404954,1299729731
1404955,3560093920
1404956,3685471751
1379514,3934270704
1379532,3316075692
1383307,3163957909
1379643,0313995826
1379645,3164899477
1379648,3993975858
1379780,3163884229
1385465,3252134516
1382934,3164347221
1379762,3163890517
1382943,0904059198
1380011,1423870326
1382936,3221270684
1379882,3546564483
1379883,3318660860
1382982,0526456379
1383030,3994609682
1380098,3221050476
1404899,3937780960
1404903,3685035959
1404906,0435721654
1404908,1788560512
1404914,1363997062
1404915,3685169943
1405058,1788399152
1405059,1423392326
1405060,1363817094
1405061,3932592032
1405062,3685003447
1405063,1300320771
1405064,1788579856
1405065,1363987238
1405066,3938262864
1405067,3685178679
1405068,1363313478
1405069,3932567536
1405070,1531758726
1405071,1288620115
1405072,1362633270
1405073,3277669536
1405074,1788426032
1380122,1021183915
1380155,4213115998
1380246,4215541214
1380245,1532432582
1380261,3164247717
1380292,3220976172
1380156,1727205547
1380361,3547806871
1380363,2569608667
1380362,1058885149
1380364,4213995726
1384406,3994650770
1384409,3546593363
1380082,1295102973
1380196,3319331660
1380198,3994162834
1380208,1289709443
1384415,4213432014
1384422,3546567395
1380258,3546776115
1380252,1299751763
1393931,3560325200
1393940,3551038999
1393941,3559953232
1393942,3685197591
1380551,3994710130
1385848,3219894140
1380602,1298273315
1380650,4213118542
1386037,4213867038
1386036,3221912748
1380681,1727828507
1380752,3315799420
1380756,3559909776
1383528,3546526243
1386065,3220550428
1380759,3164273333
1386063,3546775395
1386064,3317950828
1386092,4216434110
1386090,3164397445
1380621,3319906652
1380631,3164245493
1380659,3221812700
1380658,3317675116
1380715,4212955022
1380719,4213785022
1380733,1021118379
1380736,4213225502
1380738,2567377691
1380742,4212558526
1380639,2422770828
1380667,3317727212
1380669,3558991392
1380641,0903860126
1380640,3995927042
1380644,3221419612
1380642,3315734396
719081,3935477328
1404966,1364428518
1404971,3685467223
1391459,3699729559
1391460,1346296967
1404972,0423042166
1391458,3937939312
1391461,3276670480
1404973,3560455680
1391666,3934172416
1391670,3937782272
1404974,3685468951
1391672,3559925648
1391673,1533667606
1391674,3559336288
1404975,1364142374
1404976,3560462688
1404977,1363041062
1404978,3685242391
1404979,3685153991
1404982,3685205671
1404985,1362408294
1404987,3937428624
1404988,1362628566
1404989,1533849334
1380713,3546561027
1404992,1364735622
1404996,3685436951
1380727,1533373782
1404997,3685189799
1404999,1364655494
1405000,3560439088
1405001,3685440615
1405002,1364443286
1405003,1364022118
1405005,3685456311
1405006,3558777936
1405008,1364236934
1405009,3560410160
1380688,3472018291
1405079,1363901766
1380689,4213088878
1405080,1299513523
1380806,4213740542
1405084,1424773190
1405086,3685451719
1380828,3473212243
1380829,3164105349
1380870,3549819223
1380884,2567099963
1380893,3164662245
1381060,4213099358
1381063,4213591086
1381085,4213758254
1381077,2568441403
1381094,4215523790
1381128,4213483246
1381142,3164079637
1381130,1727465003
1381144,4213243950
1381146,4213573934
1381140,3469394627
1381133,4213079406
1381145,1727402219
1405245,3685468199
1405246,3559885040
1405247,3937457424
1405248,1424795062
1386019,1346647111
1386022,3453311051
1381320,0484747484
1386041,0647224669
1405249,3937981872
1405250,1423543686
1386043,4216437038
1405251,3938135424
1405252,3559581552
1381409,3546419091
1381414,3935486608
1386044,4213566158
1405253,3937480112
1386045,3994931042
1405254,3560233728
1405255,3937889104
1405257,3560341056
1405258,3560105280
1386116,3375920615
1381288,1300545859
1381357,4212945470
1386120,3546517379
1381464,1727664331
1386423,0903623294
1386424,3546933283
1381396,3546443219
1381399,3164461109
1381346,1021171419
1381349,4213565102
1381345,3309776970
1381647,4213221534
1386085,0764800301
1386029,1299098355
1381529,3546690163
1381532,3546949603
1386028,4215489758
1381533,1020861051
1381440,0105307774
1381547,3546238691
1381544,4213555646
1383273,4213620958
1383276,3546239043
1381562,3164075205
1381567,3315482908
1381756,3995969042
1381779,3318277100
1381733,1298715987
1381773,2569273755
1381879,4216483102
1387164,3559012816
1383436,1021863531
1381908,0165849267
1404980,1363103862
611895,1899344274
1404981,3685232055
1404983,3938187248
1404984,1363858630
1404986,3685517559
1387170,3559730304
1382014,0526663979
1404990,1531739398
1404991,1365605718
1404993,1298611315
1404994,1261612592
1404995,3937797552
1404998,3938076768
1405004,3685517431
1405007,3685511351
1405314,1424482326
1405317,4142313526
1405340,4142209222
1405344,4143085238
1405345,3937543616
1405346,1362885430
1383294,3252023972
1382038,3546681235
1383494,4214037246
1405347,4143071798
1405352,3938106512
1383519,1021025739
1405355,1424583334
1405356,4142116166
1405357,3938334480
1405358,1424218806
1405360,4148007046
1405362,3937455664
1405359,4142195382
1405361,3937483072
1405363,3560400512
1405364,4143085590
1405366,1364937110
1382105,4213067582
1383690,3164679013
1383692,3164510005
1382168,3315708588
1382171,0904360782
1382165,4212557630
1383691,1531787590
1383697,3164912485
1383700,1058733741
1383706,3546865955
1383704,3546421715
1382149,1058793341
1382150,4213687918
1382340,3251833716
1382333,3317491052
1382339,4213085822
1405012,1298598579
1381719,1532970278
1387474,3994650674
1387471,3559126880
1387504,3559235728
1382393,4215526398
1382396,3164638101
1387505,3560885264
1382420,4213454334
1387507,3559224208
1387509,3559174624
1381869,1727247195
1405010,1364984742
1382315,1298614115
1382397,3164298501
1382399,3309684698
1405019,3685376455
1382426,4213778462
1382429,3164518389
1387359,3685082983
1387362,3560825328
1405027,1423564662
1405029,1423712742
1405030,1364042582
1405031,1424886614
1405036,1363826950
1405037,1366963878
1405038,3685023495
1405039,1424060630
1405040,1363552934
1405041,3685068215
1405042,1363276246
1405046,1424322166
1405013,3685038167
1405017,1365761382
1387284,3559658096
1405018,1365713142
1387287,3559152256
1405020,1364982134
1405021,1366708198
1405022,1366209014
1405023,1423380662
1405024,1424772422
1405025,1424281158
1382563,4213426574
1405026,1424005718
1405032,1363912486
1405033,1423824326
1405034,3685406679
1405035,1422822454
1382784,0423079014
1382841,3164103285
1382863,1726759435
1382864,0163103734
1382866,4213238702
1382939,4213163470
1382963,1531896198
1382988,1021507675
1382985,3318489996
1387333,3559295840
1387336,1365680278
1383024,4213839070
1387334,1532443590
1385426,3473131683
1387368,3559324640
1387297,3559787200
1405047,1423481462
1387299,3559799088
1387329,3559597648
1387331,3558998288
1387330,3560855056
1387394,3559255504
1405048,3685077111
1405049,1424103622
1405050,3685253239
1405051,1424411910
1405052,3685441911
1405053,1422794086
1405054,1789039104
1405056,1788949024
1383309,3995940098
1391042,3560363344
1391049,3559933360
1391250,3937887920
1391252,3938235072
1391253,3683115351
1391255,3938288192
1391257,3938004304
1383415,2501094274
1383545,4213756510
1383608,4212948078
1383607,3546500179
1383657,3547403959
1383677,3546656787
1383676,3546260403
1383678,3164176581
99515,3886017066
1383818,3317084636
1383816,4216457566
1383877,4213001038
1405295,3558517568
1405296,1290694451
1383900,3546367619
1405297,4142648918
1405298,3937839312
1383906,1020619003
